Contract,Delivery Period,Open Price,High Price,Low Price,Last Price,Volume,Trade Unit,Traded Contracts,Settlement Price,Open Interest Contracts (prev. day),Open Interest EUA (prev. day),Contract Volume,Exchange Volume EUA,Exchange Traded Contracts,Exchange Number of Trades,TradeReg Volume EUA,TradeReg Traded Contracts,TradeReg Number of Trades,Exchange Volume,TradeReg Volume,Open Interest Contracts,Open Interest,Open Interest EUA,Trading Day,Contract Number
FEUA,2024-12,91.67,91.67,91.06,91.06,,,,90.21,,,1000.0,10.0,10000.0,7.0,,,,,,11991000.0,,11991.0,2022-02-17,14
FEUA,2025-12,,,,,,,,92.95,,,1000.0,,,,,,,,,768000.0,,768.0,2022-02-17,15
FEUA,2026-12,,,,,,,,96.01,,,1000.0,,,,,,,,,,,,2022-02-17,16
FEUA,2027-12,,,,,,,,99.06,,,1000.0,,,,,,,,,,,,2022-02-17,17
FEUA,2028-12,,,,,,,,102.11,,,1000.0,,,,,,,,,,,,2022-02-17,18
FEUA,2029-12,,,,,,,,105.16,,,1000.0,,,,,,,,,,,,2022-02-17,19
FEUA,2030-12,,,,,,,,108.21,,,1000.0,,,,,,,,,,,,2022-02-17,20
FEUA,2022-02,,,,,,,,89.02,,,1000.0,,,,,,,,,1000000.0,,1000.0,2022-02-18,1
FEUA,2022-03,87.47,88.18,87.47,88.18,,,,89.04,,,1000.0,4.0,4000.0,4.0,,,,,,42370000.0,,42370.0,2022-02-18,2
FEUA,2022-04,,,,,,,,89.07,,,1000.0,,,,,,,,,,,,2022-02-18,3
FEUA,2022-06,,,,,,,,89.16,,,1000.0,,,,,,,,,1000000.0,,1000.0,2022-02-18,4
FEUA,2022-09,,,,,,,,89.32,,,1000.0,,,,,,,,,,,,2022-02-18,5
FEUA,2022-12,87.11,89.41,86.8,89.12,,,,89.48,,,1000.0,342.0,342000.0,161.0,10.0,10000.0,1.0,,,214851000.0,,214851.0,2022-02-18,6
FEUA,2023-03,,,,,,,,89.91,,,1000.0,,,,,,,,,5233000.0,,5233.0,2022-02-18,7
FEUA,2023-06,,,,,,,,90.25,,,1000.0,,,,,,,,,,,,2022-02-18,8
FEUA,2023-09,,,,,,,,90.61,,,1000.0,,,,,,,,,,,,2022-02-18,9
FEUA,2023-12,89.72,89.95,89.72,89.95,,,,90.98,,,1000.0,57.0,57000.0,6.0,750.0,750000.0,3.0,,,82842000.0,,82842.0,2022-02-18,10
FEUA,2024-03,,,,,,,,91.66,,,1000.0,,,,,,,,,,,,2022-02-18,11
FEUA,2024-06,,,,,,,,92.24,,,1000.0,,,,,,,,,,,,2022-02-18,12
FEUA,2024-09,,,,,,,,92.55,,,1000.0,,,,,,,,,,,,2022-02-18,13
FEUA,2024-12,92.0,92.0,91.92,91.92,,,,93.17,,,1000.0,155.0,155000.0,14.0,,,,,,12146000.0,,12146.0,2022-02-18,14
FEUA,2025-12,,,,,,,,95.85,,,1000.0,,,,,,,,,768000.0,,768.0,2022-02-18,15
FEUA,2026-12,,,,,,,,98.91,,,1000.0,,,,,,,,,,,,2022-02-18,16
FEUA,2027-12,,,,,,,,101.96,,,1000.0,,,,,,,,,,,,2022-02-18,17
FEUA,2028-12,,,,,,,,105.01,,,1000.0,,,,,,,,,,,,2022-02-18,18
FEUA,2029-12,,,,,,,,108.06,,,1000.0,,,,,,,,,,,,2022-02-18,19
FEUA,2030-12,,,,,,,,111.11,,,1000.0,,,,,,,,,,,,2022-02-18,20
FEUA,2022-02,,,,,,,,89.27,,,1000.0,,,,,,,,,1000000.0,,1000.0,2022-02-21,1
FEUA,2022-03,,,,,,,,89.29,,,1000.0,,,,,,,,,42366000.0,,42366.0,2022-02-21,2
FEUA,2022-04,,,,,,,,89.31,,,1000.0,,,,,,,,,,,,2022-02-21,3
FEUA,2022-06,,,,,,,,89.39,,,1000.0,,,,,,,,,1000000.0,,1000.0,2022-02-21,4
FEUA,2022-09,,,,,,,,89.53,,,1000.0,,,,,,,,,,,,2022-02-21,5
FEUA,2022-12,88.87,90.61,88.1,89.3,,,,89.69,,,1000.0,349.0,349000.0,175.0,25.0,25000.0,1.0,,,215131000.0,,215131.0,2022-02-21,6
FEUA,2023-03,90.01,90.01,90.01,90.01,,,,90.12,,,1000.0,1.0,1000.0,1.0,,,,,,5234000.0,,5234.0,2022-02-21,7
FEUA,2023-06,,,,,,,,90.46,,,1000.0,,,,,,,,,,,,2022-02-21,8
FEUA,2023-09,,,,,,,,90.82,,,1000.0,,,,,,,,,,,,2022-02-21,9
FEUA,2023-12,91.76,91.94,90.78,90.78,,,,91.18,,,1000.0,84.0,84000.0,24.0,,,,,,82923000.0,,82923.0,2022-02-21,10
FEUA,2024-03,,,,,,,,91.86,,,1000.0,,,,,,,,,,,,2022-02-21,11
FEUA,2024-06,,,,,,,,92.44,,,1000.0,,,,,,,,,,,,2022-02-21,12
FEUA,2024-09,,,,,,,,92.75,,,1000.0,,,,,,,,,,,,2022-02-21,13
FEUA,2024-12,,,,,,,,93.37,,,1000.0,,,,,,,,,12146000.0,,12146.0,2022-02-21,14
FEUA,2025-12,,,,,,,,96.08,,,1000.0,,,,,,,,,768000.0,,768.0,2022-02-21,15
FEUA,2026-12,,,,,,,,99.73,,,1000.0,,,,,,,,,,,,2022-02-21,16
FEUA,2027-12,,,,,,,,103.38,,,1000.0,,,,,,,,,,,,2022-02-21,17
FEUA,2028-12,,,,,,,,107.03,,,1000.0,,,,,,,,,,,,2022-02-21,18
FEUA,2029-12,,,,,,,,110.68,,,1000.0,,,,,,,,,,,,2022-02-21,19
FEUA,2030-12,,,,,,,,114.33,,,1000.0,,,,,,,,,,,,2022-02-21,20
FEUA,2022-02,,,,,,,,89.37,,,1000.0,,,,,,,,,1000000.0,,1000.0,2022-02-22,1
FEUA,2022-03,89.77,89.77,87.85,89.24,,,,89.39,,,1000.0,13.0,13000.0,7.0,,,,,,42379000.0,,42379.0,2022-02-22,2
FEUA,2022-04,,,,,,,,89.41,,,1000.0,,,,,,,,,,,,2022-02-22,3
FEUA,2022-06,,,,,,,,89.49,,,1000.0,,,,,,,,,1000000.0,,1000.0,2022-02-22,4
FEUA,2022-09,,,,,,,,89.63,,,1000.0,,,,,,,,,,,,2022-02-22,5
FEUA,2022-12,89.1,90.05,88.14,89.59,,,,89.78,,,1000.0,441.0,441000.0,188.0,350.0,350000.0,2.0,,,215876000.0,,215876.0,2022-02-22,6
FEUA,2023-03,,,,,,,,90.22,,,1000.0,,,,,,,,,5234000.0,,5234.0,2022-02-22,7
FEUA,2023-06,,,,,,,,90.57,,,1000.0,,,,,,,,,,,,2022-02-22,8
FEUA,2023-09,,,,,,,,90.92,,,1000.0,,,,,,,,,,,,2022-02-22,9
FEUA,2023-12,90.58,90.58,89.88,89.88,,,,91.28,,,1000.0,227.0,227000.0,46.0,250.0,250000.0,1.0,,,83400000.0,,83400.0,2022-02-22,10
FEUA,2024-03,,,,,,,,91.96,,,1000.0,,,,,,,,,,,,2022-02-22,11
FEUA,2024-06,,,,,,,,92.51,,,1000.0,,,,,,,,,,,,2022-02-22,12
FEUA,2024-09,,,,,,,,92.82,,,1000.0,,,,,,,,,,,,2022-02-22,13
FEUA,2024-12,,,,,,,,93.44,,,1000.0,308.0,308000.0,7.0,,,,,,12454000.0,,12454.0,2022-02-22,14
FEUA,2025-12,,,,,,,,96.12,,,1000.0,,,,,,,,,768000.0,,768.0,2022-02-22,15
FEUA,2026-12,,,,,,,,99.77,,,1000.0,,,,,,,,,,,,2022-02-22,16
FEUA,2027-12,,,,,,,,103.42,,,1000.0,,,,,,,,,,,,2022-02-22,17
FEUA,2028-12,,,,,,,,107.07,,,1000.0,,,,,,,,,,,,2022-02-22,18
FEUA,2029-12,,,,,,,,110.72,,,1000.0,,,,,,,,,,,,2022-02-22,19
FEUA,2030-12,,,,,,,,114.37,,,1000.0,,,,,,,,,,,,2022-02-22,20
FEUA,2022-02,,,,,,,,94.67,,,1000.0,,,,,,,,,1000000.0,,1000.0,2022-02-23,1
FEUA,2022-03,92.65,94.65,92.45,94.45,,,,94.69,,,1000.0,26.0,26000.0,15.0,,,,,,42404000.0,,42404.0,2022-02-23,2
FEUA,2022-04,,,,,,,,94.71,,,1000.0,,,,,,,,,,,,2022-02-23,3
FEUA,2022-06,,,,,,,,94.76,,,1000.0,,,,,,,,,1000000.0,,1000.0,2022-02-23,4
FEUA,2022-09,,,,,,,,94.91,,,1000.0,,,,,,,,,,,,2022-02-23,5
FEUA,2022-12,90.69,95.35,90.69,94.75,,,,95.07,,,1000.0,757.0,757000.0,345.0,,,,,,216505000.0,,216505.0,2022-02-23,6
FEUA,2023-03,,,,,,,,95.49,,,1000.0,,,,,,,,,5234000.0,,5234.0,2022-02-23,7
FEUA,2023-06,,,,,,,,95.84,,,1000.0,,,,,,,,,,,,2022-02-23,8
FEUA,2023-09,,,,,,,,96.19,,,1000.0,,,,,,,,,,,,2022-02-23,9
FEUA,2023-12,93.98,96.61,93.98,96.43,,,,96.55,,,1000.0,412.0,412000.0,117.0,,,,,,83804000.0,,83804.0,2022-02-23,10
FEUA,2024-03,,,,,,,,97.23,,,1000.0,,,,,,,,,,,,2022-02-23,11
FEUA,2024-06,,,,,,,,97.78,,,1000.0,,,,,,,,,,,,2022-02-23,12
FEUA,2024-09,,,,,,,,98.08,,,1000.0,,,,,,,,,,,,2022-02-23,13
FEUA,2024-12,98.82,99.03,97.42,99.03,,,,98.7,,,1000.0,227.0,227000.0,63.0,,,,,,12681000.0,,12681.0,2022-02-23,14
FEUA,2025-12,,,,,,,,101.37,,,1000.0,,,,,,,,,768000.0,,768.0,2022-02-23,15
FEUA,2026-12,,,,,,,,105.12,,,1000.0,,,,,,,,,,,,2022-02-23,16
FEUA,2027-12,,,,,,,,108.88,,,1000.0,,,,,,,,,,,,2022-02-23,17
FEUA,2028-12,,,,,,,,112.63,,,1000.0,,,,,,,,,,,,2022-02-23,18
FEUA,2029-12,,,,,,,,116.38,,,1000.0,,,,,,,,,,,,2022-02-23,19
FEUA,2030-12,,,,,,,,120.13,,,1000.0,,,,,,,,,,,,2022-02-23,20
FEUA,2022-02,,,,,,,,86.63,,,1000.0,,,,,,,,,1000000.0,,1000.0,2022-02-24,1
FEUA,2022-03,93.05,93.05,86.1,86.1,,,,86.65,,,1000.0,10.0,10000.0,10.0,,,,,,42414000.0,,42414.0,2022-02-24,2
FEUA,2022-04,,,,,,,,86.67,,,1000.0,,,,,,,,,,,,2022-02-24,3
FEUA,2022-06,,,,,,,,86.72,,,1000.0,,,,,,,,,1000000.0,,1000.0,2022-02-24,4
FEUA,2022-09,,,,,,,,86.87,,,1000.0,,,,,,,,,,,,2022-02-24,5
FEUA,2022-12,94.3,94.6,86.28,87.63,,,,87.03,,,1000.0,963.0,963000.0,643.0,1500.0,1500000.0,2.0,,,218842000.0,,218842.0,2022-02-24,6
FEUA,2023-03,,,,,,,,87.46,,,1000.0,,,,,,,,,5234000.0,,5234.0,2022-02-24,7
FEUA,2023-06,,,,,,,,87.81,,,1000.0,,,,,,,,,,,,2022-02-24,8
FEUA,2023-09,,,,,,,,88.17,,,1000.0,,,,,,,,,,,,2022-02-24,9
FEUA,2023-12,96.0,96.0,88.32,88.32,,,,88.54,,,1000.0,236.0,236000.0,124.0,,,,,,84022000.0,,84022.0,2022-02-24,10
FEUA,2024-03,,,,,,,,89.2,,,1000.0,,,,,,,,,,,,2022-02-24,11
FEUA,2024-06,,,,,,,,89.72,,,1000.0,,,,,,,,,,,,2022-02-24,12
FEUA,2024-09,,,,,,,,90.0,,,1000.0,,,,,,,,,,,,2022-02-24,13
FEUA,2024-12,98.2,98.2,90.4,90.4,,,,90.61,,,1000.0,82.0,82000.0,23.0,100.0,100000.0,1.0,,,12861000.0,,12861.0,2022-02-24,14
FEUA,2025-12,,,,,,,,93.28,,,1000.0,,,,,,,,,768000.0,,768.0,2022-02-24,15
FEUA,2026-12,,,,,,,,97.03,,,1000.0,,,,,,,,,,,,2022-02-24,16
FEUA,2027-12,,,,,,,,100.79,,,1000.0,,,,,,,,,,,,2022-02-24,17
FEUA,2028-12,,,,,,,,104.54,,,1000.0,,,,,,,,,,,,2022-02-24,18
FEUA,2029-12,,,,,,,,108.29,,,1000.0,,,,,,,,,,,,2022-02-24,19
FEUA,2030-12,,,,,,,,112.04,,,1000.0,,,,,,,,,,,,2022-02-24,20
FEUA,2022-02,,,,,,,,87.73,,,1000.0,,,,,,,,,1000000.0,,1000.0,2022-02-25,1
FEUA,2022-03,89.1,89.1,88.8,88.8,,,,87.75,,,1000.0,7.0,7000.0,3.0,,,,,,42419000.0,,42419.0,2022-02-25,2
FEUA,2022-04,,,,,,,,87.77,,,1000.0,,,,,,,,,,,,2022-02-25,3
FEUA,2022-06,,,,,,,,87.82,,,1000.0,,,,,,,,,1000000.0,,1000.0,2022-02-25,4
FEUA,2022-09,,,,,,,,87.98,,,1000.0,,,,,,,,,,,,2022-02-25,5
FEUA,2022-12,89.5,89.72,87.15,87.75,,,,88.14,,,1000.0,666.0,666000.0,284.0,300.0,300000.0,1.0,,,219740000.0,,219740.0,2022-02-25,6
FEUA,2023-03,,,,,,,,88.58,,,1000.0,,,,,,,,,5234000.0,,5234.0,2022-02-25,7
FEUA,2023-06,,,,,,,,88.93,,,1000.0,,,,,,,,,,,,2022-02-25,8
FEUA,2023-09,,,,,,,,89.29,,,1000.0,,,,,,,,,,,,2022-02-25,9
FEUA,2023-12,89.09,89.25,88.79,88.79,,,,89.64,,,1000.0,366.0,366000.0,111.0,2.0,2000.0,1.0,,,84364000.0,,84364.0,2022-02-25,10
FEUA,2024-03,,,,,,,,90.3,,,1000.0,,,,,,,,,,,,2022-02-25,11
FEUA,2024-06,,,,,,,,90.82,,,1000.0,,,,,,,,,,,,2022-02-25,12
FEUA,2024-09,,,,,,,,91.09,,,1000.0,,,,,,,,,,,,2022-02-25,13
FEUA,2024-12,91.38,91.58,91.26,91.58,,,,91.7,,,1000.0,367.0,367000.0,30.0,,,,,,13228000.0,,13228.0,2022-02-25,14
FEUA,2025-12,,,,,,,,94.35,,,1000.0,,,,,,,,,768000.0,,768.0,2022-02-25,15
FEUA,2026-12,,,,,,,,97.83,,,1000.0,,,,,,,,,,,,2022-02-25,16
FEUA,2027-12,,,,,,,,101.33,,,1000.0,,,,,,,,,,,,2022-02-25,17
FEUA,2028-12,,,,,,,,104.83,,,1000.0,,,,,,,,,,,,2022-02-25,18
FEUA,2029-12,,,,,,,,108.33,,,1000.0,,,,,,,,,,,,2022-02-25,19
FEUA,2030-12,,,,,,,,112.04,,,1000.0,,,,,,,,,,,,2022-02-25,20
FEUA,2022-02,,,,,,,,81.81,,,1000.0,,,,,,,,,1000000.0,,1000.0,2022-02-28,1
FEUA,2022-03,82.55,84.25,81.42,81.42,,,,81.82,,,1000.0,13.0,13000.0,12.0,,,,,,42432000.0,,42432.0,2022-02-28,2
FEUA,2022-04,,,,,,,,81.84,,,1000.0,,,,,,,,,,,,2022-02-28,3
FEUA,2022-06,,,,,,,,81.89,,,1000.0,,,,,,,,,1000000.0,,1000.0,2022-02-28,4
FEUA,2022-09,,,,,,,,82.05,,,1000.0,,,,,,,,,,,,2022-02-28,5
FEUA,2022-12,86.0,86.0,80.0,83.0,,,,82.21,,,1000.0,490.0,490000.0,292.0,,,,,,220014000.0,,220014.0,2022-02-28,6
FEUA,2023-03,,,,,,,,82.65,,,1000.0,,,,,,,,,5234000.0,,5234.0,2022-02-28,7
FEUA,2023-06,,,,,,,,82.99,,,1000.0,,,,,,,,,,,,2022-02-28,8
FEUA,2023-09,,,,,,,,83.32,,,1000.0,,,,,,,,,,,,2022-02-28,9
FEUA,2023-12,84.21,84.21,83.9,83.9,,,,83.67,,,1000.0,134.0,134000.0,34.0,,,,,,84428000.0,,84428.0,2022-02-28,10
FEUA,2024-03,,,,,,,,84.33,,,1000.0,,,,,,,,,,,,2022-02-28,11
FEUA,2024-06,,,,,,,,84.85,,,1000.0,,,,,,,,,,,,2022-02-28,12
FEUA,2024-09,,,,,,,,85.12,,,1000.0,,,,,,,,,,,,2022-02-28,13
FEUA,2024-12,,,,,,,,85.73,,,1000.0,100.0,100000.0,2.0,,,,,,13328000.0,,13328.0,2022-02-28,14
FEUA,2025-12,,,,,,,,88.27,,,1000.0,,,,,,,,,768000.0,,768.0,2022-02-28,15
FEUA,2026-12,,,,,,,,91.77,,,1000.0,,,,,,,,,,,,2022-02-28,16
FEUA,2027-12,,,,,,,,95.27,,,1000.0,,,,,,,,,,,,2022-02-28,17
FEUA,2028-12,,,,,,,,98.77,,,1000.0,,,,,,,,,,,,2022-02-28,18
FEUA,2029-12,,,,,,,,102.27,,,1000.0,,,,,,,,,,,,2022-02-28,19
FEUA,2030-12,,,,,,,,105.77,,,1000.0,,,,,,,,,,,,2022-02-28,20
FEUA,2022-03,79.13,79.19,69.35,70.04,,,,68.54,,,1000.0,31.0,31000.0,16.0,,,,,,42459000.0,,42459.0,2022-03-01,1
FEUA,2022-04,,,,,,,,68.56,,,1000.0,,,,,,,,,,,,2022-03-01,2
FEUA,2022-05,,,,,,,,68.59,,,1000.0,,,,,,,,,,,,2022-03-01,3
FEUA,2022-06,,,,,,,,68.6,,,1000.0,,,,,,,,,1000000.0,,1000.0,2022-03-01,4
FEUA,2022-09,,,,,,,,68.73,,,1000.0,,,,,,,,,,,,2022-03-01,5
FEUA,2022-12,82.84,84.34,66.06,69.58,,,,68.85,,,1000.0,900.0,900000.0,559.0,60.0,60000.0,2.0,,,220587000.0,,220587.0,2022-03-01,6
FEUA,2023-03,,,,,,,,69.28,,,1000.0,,,,,,,,,5234000.0,,5234.0,2022-03-01,7
FEUA,2023-06,,,,,,,,69.58,,,1000.0,,,,,,,,,,,,2022-03-01,8
FEUA,2023-09,,,,,,,,69.87,,,1000.0,,,,,,,,,,,,2022-03-01,9
FEUA,2023-12,82.94,82.94,67.63,71.6,,,,70.2,,,1000.0,169.0,169000.0,46.0,,,,,,84593000.0,,84593.0,2022-03-01,10
FEUA,2024-03,,,,,,,,70.84,,,1000.0,,,,,,,,,,,,2022-03-01,11
FEUA,2024-06,,,,,,,,71.33,,,1000.0,,,,,,,,,,,,2022-03-01,12
FEUA,2024-09,,,,,,,,71.57,,,1000.0,,,,,,,,,,,,2022-03-01,13
FEUA,2024-12,84.13,84.13,84.13,84.13,,,,72.15,,,1000.0,151.0,151000.0,4.0,,,,,,13479000.0,,13479.0,2022-03-01,14
FEUA,2025-12,,,,,,,,74.54,,,1000.0,,,,,,,,,768000.0,,768.0,2022-03-01,15
FEUA,2026-12,,,,,,,,78.03,,,1000.0,,,,,,,,,,,,2022-03-01,16
FEUA,2027-12,,,,,,,,81.53,,,1000.0,,,,,,,,,,,,2022-03-01,17
FEUA,2028-12,,,,,,,,85.03,,,1000.0,,,,,,,,,,,,2022-03-01,18
FEUA,2029-12,,,,,,,,88.53,,,1000.0,,,,,,,,,,,,2022-03-01,19
FEUA,2030-12,,,,,,,,92.03,,,1000.0,,,,,,,,,,,,2022-03-01,20
FEUA,2022-03,68.3,68.3,56.94,63.6,,,,68.26,,,1000.0,57.0,57000.0,38.0,,,,,,42515000.0,,42515.0,2022-03-02,1
FEUA,2022-04,,,,,,,,68.29,,,1000.0,,,,,,,,,,,,2022-03-02,2
FEUA,2022-05,,,,,,,,68.31,,,1000.0,,,,,,,,,,,,2022-03-02,3
FEUA,2022-06,,,,,,,,68.33,,,1000.0,,,,,,,,,1000000.0,,1000.0,2022-03-02,4
FEUA,2022-09,,,,,,,,68.4,,,1000.0,,,,,,,,,,,,2022-03-02,5
FEUA,2022-12,69.2,70.8,54.88,67.75,,,,68.49,,,1000.0,1747.0,1747000.0,1016.0,458.0,458000.0,3.0,,,222050000.0,,222050.0,2022-03-02,6
FEUA,2023-03,57.51,57.51,57.51,57.51,,,,68.84,,,1000.0,5.0,5000.0,1.0,,,,,,5239000.0,,5239.0,2022-03-02,7
FEUA,2023-06,,,,,,,,69.14,,,1000.0,,,,,,,,,,,,2022-03-02,8
FEUA,2023-09,,,,,,,,69.43,,,1000.0,,,,,,,,,,,,2022-03-02,9
FEUA,2023-12,66.24,71.94,58.52,68.63,,,,69.75,,,1000.0,121.0,121000.0,64.0,,,,,,84589000.0,,84589.0,2022-03-02,10
FEUA,2024-03,,,,,,,,70.39,,,1000.0,,,,,,,,,,,,2022-03-02,11
FEUA,2024-06,,,,,,,,70.61,,,1000.0,,,,,,,,,,,,2022-03-02,12
FEUA,2024-09,,,,,,,,70.85,,,1000.0,,,,,,,,,,,,2022-03-02,13
FEUA,2024-12,67.54,67.54,67.54,67.54,,,,71.43,,,1000.0,36.0,36000.0,7.0,,,,,,13515000.0,,13515.0,2022-03-02,14
FEUA,2025-12,,,,,,,,73.78,,,1000.0,,,,,,,,,768000.0,,768.0,2022-03-02,15
FEUA,2026-12,,,,,,,,77.28,,,1000.0,,,,,,,,,,,,2022-03-02,16
FEUA,2027-12,,,,,,,,80.78,,,1000.0,,,,,,,,,,,,2022-03-02,17
FEUA,2028-12,,,,,,,,84.28,,,1000.0,,,,,,,,,,,,2022-03-02,18
FEUA,2029-12,,,,,,,,87.78,,,1000.0,,,,,,,,,,,,2022-03-02,19
FEUA,2030-12,,,,,,,,91.28,,,1000.0,,,,,,,,,,,,2022-03-02,20
FEUA,2022-03,63.9,66.2,63.9,65.9,,,,67.09,,,1000.0,8.0,8000.0,6.0,,,,,,42523000.0,,42523.0,2022-03-03,1
FEUA,2022-04,,,,,,,,67.12,,,1000.0,,,,,,,,,,,,2022-03-03,2
FEUA,2022-05,,,,,,,,67.14,,,1000.0,,,,,,,,,,,,2022-03-03,3
FEUA,2022-06,,,,,,,,67.19,,,1000.0,,,,,,,,,1000000.0,,1000.0,2022-03-03,4
FEUA,2022-09,,,,,,,,67.26,,,1000.0,,,,,,,,,,,,2022-03-03,5
FEUA,2022-12,69.14,69.14,63.67,66.95,,,,67.35,,,1000.0,884.0,884000.0,523.0,331.0,331000.0,4.0,,,222944000.0,,222944.0,2022-03-03,6
FEUA,2023-03,68.2,68.42,66.82,66.82,,,,67.72,,,1000.0,14.0,14000.0,11.0,,,,,,5253000.0,,5253.0,2022-03-03,7
FEUA,2023-06,,,,,,,,68.03,,,1000.0,,,,,,,,,,,,2022-03-03,8
FEUA,2023-09,,,,,,,,68.35,,,1000.0,,,,,,,,,,,,2022-03-03,9
FEUA,2023-12,68.63,69.51,65.25,68.46,,,,68.68,,,1000.0,149.0,149000.0,57.0,100.0,100000.0,1.0,,,84770000.0,,84770.0,2022-03-03,10
FEUA,2024-03,,,,,,,,69.39,,,1000.0,,,,,,,,,,,,2022-03-03,11
FEUA,2024-06,,,,,,,,69.71,,,1000.0,,,,,,,,,,,,2022-03-03,12
FEUA,2024-09,,,,,,,,70.0,,,1000.0,,,,,,,,,,,,2022-03-03,13
FEUA,2024-12,69.8,69.8,67.8,67.8,,,,70.74,,,1000.0,8.0,8000.0,3.0,,,,,,13523000.0,,13523.0,2022-03-03,14
FEUA,2025-12,,,,,,,,72.96,,,1000.0,,,,,,,,,768000.0,,768.0,2022-03-03,15
FEUA,2026-12,,,,,,,,76.46,,,1000.0,,,,,,,,,,,,2022-03-03,16
FEUA,2027-12,,,,,,,,79.96,,,1000.0,,,,,,,,,,,,2022-03-03,17
FEUA,2028-12,,,,,,,,83.53,,,1000.0,,,,,,,,,,,,2022-03-03,18
FEUA,2029-12,,,,,,,,87.03,,,1000.0,,,,,,,,,,,,2022-03-03,19
FEUA,2030-12,,,,,,,,90.53,,,1000.0,,,,,,,,,,,,2022-03-03,20
FEUA,2022-03,68.3,68.3,64.61,64.61,,,,64.79,,,1000.0,6.0,6000.0,4.0,,,,,,42529000.0,,42529.0,2022-03-04,1
FEUA,2022-04,,,,,,,,64.82,,,1000.0,,,,,,,,,,,,2022-03-04,2
FEUA,2022-05,,,,,,,,64.84,,,1000.0,,,,,,,,,,,,2022-03-04,3
FEUA,2022-06,,,,,,,,64.91,,,1000.0,,,,,,,,,1000000.0,,1000.0,2022-03-04,4
FEUA,2022-09,,,,,,,,64.99,,,1000.0,,,,,,,,,,,,2022-03-04,5
FEUA,2022-12,66.8,68.66,64.43,66.0,,,,65.1,,,1000.0,969.0,969000.0,446.0,150.0,150000.0,1.0,,,223746000.0,,223746.0,2022-03-04,6
FEUA,2023-03,67.22,67.22,67.22,67.22,,,,65.48,,,1000.0,6.0,6000.0,2.0,,,,,,5259000.0,,5259.0,2022-03-04,7
FEUA,2023-06,,,,,,,,65.79,,,1000.0,,,,,,,,,,,,2022-03-04,8
FEUA,2023-09,,,,,,,,66.1,,,1000.0,,,,,,,,,,,,2022-03-04,9
FEUA,2023-12,68.79,69.45,66.25,67.17,,,,66.43,,,1000.0,306.0,306000.0,39.0,,,,,,85064000.0,,85064.0,2022-03-04,10
FEUA,2024-03,,,,,,,,67.09,,,1000.0,,,,,,,,,,,,2022-03-04,11
FEUA,2024-06,,,,,,,,67.36,,,1000.0,,,,,,,,,,,,2022-03-04,12
FEUA,2024-09,,,,,,,,67.59,,,1000.0,,,,,,,,,,,,2022-03-04,13
FEUA,2024-12,70.85,70.85,70.47,70.47,,,,68.27,,,1000.0,354.0,354000.0,11.0,,,,,,13877000.0,,13877.0,2022-03-04,14
FEUA,2025-12,,,,,,,,70.86,,,1000.0,,,,,,,,,768000.0,,768.0,2022-03-04,15
FEUA,2026-12,,,,,,,,74.36,,,1000.0,,,,,,,,,,,,2022-03-04,16
FEUA,2027-12,,,,,,,,77.86,,,1000.0,,,,,,,,,,,,2022-03-04,17
FEUA,2028-12,,,,,,,,81.36,,,1000.0,,,,,,,,,,,,2022-03-04,18
FEUA,2029-12,,,,,,,,84.86,,,1000.0,,,,,,,,,,,,2022-03-04,19
FEUA,2030-12,,,,,,,,88.36,,,1000.0,,,,,,,,,,,,2022-03-04,20
FEUA,2022-03,62.8,62.9,57.5,57.9,,,,57.93,,,1000.0,25.0,25000.0,20.0,,,,,,42554000.0,,42554.0,2022-03-07,1
FEUA,2022-04,,,,,,,,57.97,,,1000.0,,,,,,,,,,,,2022-03-07,2
FEUA,2022-05,,,,,,,,58.0,,,1000.0,,,,,,,,,,,,2022-03-07,3
FEUA,2022-06,,,,,,,,58.09,,,1000.0,,,,,,,,,1000000.0,,1000.0,2022-03-07,4
FEUA,2022-09,,,,,,,,58.19,,,1000.0,,,,,,,,,,,,2022-03-07,5
FEUA,2022-12,63.1,63.1,56.85,58.13,,,,58.3,,,1000.0,445.0,445000.0,303.0,400.0,400000.0,2.0,,,224373000.0,,224373.0,2022-03-07,6
FEUA,2023-03,,,,,,,,58.62,,,1000.0,,,,,,,,,5259000.0,,5259.0,2022-03-07,7
FEUA,2023-06,,,,,,,,58.96,,,1000.0,,,,,,,,,,,,2022-03-07,8
FEUA,2023-09,,,,,,,,59.29,,,1000.0,,,,,,,,,,,,2022-03-07,9
FEUA,2023-12,60.0,60.0,59.25,59.58,,,,59.62,,,1000.0,23.0,23000.0,17.0,400.0,400000.0,2.0,,,85485000.0,,85485.0,2022-03-07,10
FEUA,2024-03,,,,,,,,60.57,,,1000.0,,,,,,,,,,,,2022-03-07,11
FEUA,2024-06,,,,,,,,60.84,,,1000.0,,,,,,,,,,,,2022-03-07,12
FEUA,2024-09,,,,,,,,61.07,,,1000.0,,,,,,,,,,,,2022-03-07,13
FEUA,2024-12,61.5,61.86,60.79,61.58,,,,61.75,,,1000.0,40.0,40000.0,29.0,,,,,,13917000.0,,13917.0,2022-03-07,14
FEUA,2025-12,,,,,,,,64.35,,,1000.0,,,,,,,,,768000.0,,768.0,2022-03-07,15
FEUA,2026-12,,,,,,,,67.85,,,1000.0,,,,,,,,,,,,2022-03-07,16
